PUMA,coarse_bins,gender,phase,pop_scale_black,pop_scale_white,pop_scale_asian,pop_scale_other,pop_scale_latino,pop_scale_native,beds,county
03202,"[10,20)",Female,2020-03-01,507.386301369863,2340.0602739726028,52.47671232876713,107.96164383561644,126.67945205479452,9.35890410958904,1087,wayne
03300,"[10,20)",Female,2020-03-01,101.27671232876712,3230.4931506849316,21.057534246575344,101.27671232876712,162.1095890410959,8.021917808219179,717,monroe
02800,"[10,20)",Female,2020-03-01,19.72054794520548,4171.06301369863,45.45753424657534,84.56438356164384,116.31780821917808,19.052054794520547,662,livingston
02901,"[10,20)",Female,2020-03-01,43.45205479452055,2773.912328767123,27.40821917808219,72.1972602739726,113.64383561643837,11.364383561643836,444,oakland
01900,"[10,20)",Female,2020-03-01,230.96438356164384,3538.668493150685,63.50684931506849,157.0958904109589,298.48219178082195,17.715068493150685,819,clinton
03100,"[10,20)",Female,2020-03-01,106.29041095890412,3294,23.3972602739726,123.67123287671234,165.1178082191781,17.715068493150685,782,st. clair
03004,"[10,20)",Female,2020-03-01,537.1342465753424,2187.978082191781,39.775342465753425,130.69041095890412,112.97534246575344,10.36164383561644,766,macomb
03213,"[10,20)",Female,2020-03-01,1458.3178082191782,1291.5287671232877,182.49863013698632,98.93698630136988,65.17808219178083,4.67945205479452,976,wayne
03001,"[10,20)",Female,2020-03-01,139.38082191780822,2547.9616438356165,21.39178082191781,84.23013698630137,114.98082191780824,7.353424657534247,474,macomb
03005,"[10,20)",Female,2020-03-01,596.6301369863014,2033.2219178082191,43.45205479452055,138.04383561643837,87.57260273972604,10.027397260273974,470,macomb
03002,"[10,20)",Female,2020-03-01,173.8082191780822,3245.868493150685,112.64109589041097,91.24931506849316,123.67123287671234,11.03013698630137,424,macomb
03006,"[10,20)",Female,2020-03-01,598.3013698630137,2032.5534246575344,146.4,133.0301369863014,89.57808219178082,16.378082191780823,1222,macomb
03003,"[10,20)",Female,2020-03-01,195.86849315068497,2169.928767123288,182.49863013698632,83.89589041095891,69.18904109589042,6.684931506849315,800,macomb
01801,"[10,20)",Female,2020-03-01,317.5342465753425,3887.621917808219,274.75068493150684,178.82191780821918,252.0219178082192,24.065753424657537,843,ingham
01802,"[10,20)",Female,2020-03-01,692.8931506849316,839.627397260274,91.91780821917808,226.28493150684932,409.1178082191781,16.378082191780823,245,ingham
02701,"[10,20)",Female,2020-03-01,71.52876712328768,2139.5123287671236,68.52054794520548,92.92054794520548,102.94794520547946,7.687671232876712,435,washtenaw
02703,"[10,20)",Female,2020-03-01,962.2958904109588,1419.2109589041097,172.47123287671235,204.89315068493153,160.10410958904112,8.69041095890411,552,washtenaw
02702,"[10,20)",Female,2020-03-01,268.40000000000003,1969.7150684931507,358.9808219178082,153.08493150684933,132.69589041095892,5.682191780821918,232,washtenaw
01701,"[10,20)",Female,2020-03-01,180.15890410958903,3888.958904109589,51.8082191780822,111.63835616438357,234.64109589041095,19.72054794520548,878,genesee
01704,"[10,20)",Female,2020-03-01,70.19178082191782,3896.980821917809,21.057534246575344,108.63013698630138,158.43287671232878,23.063013698630137,1201,genesee
01702,"[10,20)",Female,2020-03-01,700.5808219178083,1642.8219178082193,20.72328767123288,145.06301369863013,127.68219178082192,15.375342465753423,427,genesee
01703,"[10,20)",Female,2020-03-01,1777.8575342465754,611.3369863013698,7.0191780821917815,126.0109589041096,123.33698630136986,11.6986301369863,117,genesee
02906,"[10,20)",Female,2020-03-01,361.3205479452055,2619.490410958904,224.27945205479452,105.28767123287672,83.22739726027397,3.676712328767123,1187,oakland
02904,"[10,20)",Female,2020-03-01,1098.3342465753426,1681.5945205479452,81.55616438356165,154.75616438356164,453.90684931506854,14.706849315068494,425,oakland
02907,"[10,20)",Female,2020-03-01,1672.5698630136988,1409.517808219178,182.16438356164383,133.36438356164385,78.88219178082193,7.687671232876712,1201,oakland
02908,"[10,20)",Female,2020-03-01,782.1369863013699,2297.276712328767,64.5095890410959,161.1068493150685,91.24931506849316,15.04109589041096,338,oakland
02905,"[10,20)",Female,2020-03-01,177.8191780821918,2164.246575342466,224.94794520547947,83.22739726027397,107.29315068493152,5.682191780821918,700,oakland
02903,"[10,20)",Female,2020-03-01,200.88219178082193,2644.2246575342465,538.8054794520548,116.986301369863,132.02739726027397,5.013698630136987,638,oakland
02902,"[10,20)",Female,2020-03-01,78.54794520547945,2993.8465753424657,65.84657534246575,81.89041095890411,163.44657534246576,7.353424657534247,371,oakland
00200,"[10,20)",Female,2020-03-01,18.71780821917808,2068.6520547945206,13.36986301369863,144.06027397260274,53.81369863013699,334.58082191780824,907,alger
02101,"[10,20)",Female,2020-03-01,233.97260273972603,2371.479452054795,45.79178082191781,135.36986301369865,130.02191780821917,10.36164383561644,490,kalamazoo
01003,"[10,20)",Female,2020-03-01,311.1835616438356,3192.054794520548,164.7835616438356,156.09315068493152,217.5945205479452,10.36164383561644,430,kent
01004,"[10,20)",Female,2020-03-01,52.47671232876713,2615.813698630137,36.0986301369863,79.55068493150685,173.47397260273974,9.693150684931508,77,kent
01002,"[10,20)",Female,2020-03-01,1183.2328767123288,1751.7863013698632,100.27397260273972,239.98904109589043,907.4794520547946,15.04109589041096,1422,kent
02300,"[10,20)",Female,2020-03-01,159.43561643835616,2348.082191780822,17.046575342465754,117.65479452054797,321.8794520547945,26.73972602739726,518,cass
01100,"[10,20)",Female,2020-03-01,66.84931506849315,4067.112328767123,24.734246575342468,114.31232876712328,205.227397260274,24.734246575342468,757,ionia
